Time (s),Amplitude
3.203125000000000000e-01,6.781384135247478517e-02
3.281250000000000000e-01,4.001386954370998034e-02
3.359375000000000000e-01,1.506102740941743338e-02
3.437500000000000000e-01,-1.199821526316617072e-02
3.515625000000000000e-01,-2.375876637977678354e-02
3.593750000000000000e-01,-4.199311518589089742e-02
3.671875000000000000e-01,-7.029962239638166965e-02
3.750000000000000000e-01,-1.088966057585396691e-01
3.828125000000000000e-01,-1.451039039028781119e-01
3.906250000000000000e-01,-1.570936223989379266e-01
3.984375000000000000e-01,-1.562762508500100400e-01
4.062500000000000000e-01,-1.436402689884321016e-01
4.140625000000000000e-01,-1.595690187321152087e-01
4.218750000000000000e-01,-1.855889485864052058e-01
4.296875000000000000e-01,-2.331745981768067744e-01
4.375000000000000000e-01,-2.457288182879023286e-01
4.453125000000000000e-01,-2.414054482148103031e-01
4.531250000000000000e-01,-1.933752934109363442e-01
4.609375000000000000e-01,-1.645555358057832207e-01
4.687500000000000000e-01,-1.404692376330534120e-01
4.765625000000000000e-01,-1.626398451217769547e-01
4.843750000000000000e-01,-1.757767874077091064e-01
4.921875000000000000e-01,-1.940094126513753903e-01
5.000000000000000000e-01,-1.726539026964166168e-01
5.078125000000000000e-01,-1.541857824102432495e-01
5.156250000000000000e-01,-1.279258117628072622e-01
5.234375000000000000e-01,-1.323111590609628851e-01
5.312500000000000000e-01,-1.424605104394769117e-01
5.390625000000000000e-01,-1.621749317685371450e-01
5.468750000000000000e-01,-1.687209284233323336e-01
5.546875000000000000e-01,-1.674198636361085846e-01
5.625000000000000000e-01,-1.658530128399682557e-01
5.703125000000000000e-01,-1.630027309419996573e-01
5.781250000000000000e-01,-1.708354942110938413e-01
5.859375000000000000e-01,-1.619165879355124182e-01
5.937500000000000000e-01,-1.610186189727085548e-01
6.015625000000000000e-01,-1.383828643455826402e-01
6.093750000000000000e-01,-1.467459093302177775e-01
6.171875000000000000e-01,-1.425117947988229494e-01
6.250000000000000000e-01,-1.771229781151995308e-01
6.328125000000000000e-01,-1.750838073848076937e-01
6.406250000000000000e-01,-1.955468695667883783e-01
6.484375000000000000e-01,-1.642457365890974130e-01
6.562500000000000000e-01,-1.721967160635502481e-01
6.640625000000000000e-01,-1.457091599609417476e-01
6.718750000000000000e-01,-1.767877499462295054e-01
6.796875000000000000e-01,-1.654257571180140496e-01
6.875000000000000000e-01,-1.967121352371744014e-01
6.953125000000000000e-01,-1.690004536058673512e-01
7.031250000000000000e-01,-1.853063593559738931e-01
7.109375000000000000e-01,-1.548181268658583298e-01
7.187500000000000000e-01,-1.794550946205048791e-01
7.265625000000000000e-01,-1.582722997510382923e-01
7.343750000000000000e-01,-1.789762768677805871e-01
7.421875000000000000e-01,-1.469180107372551336e-01
7.500000000000000000e-01,-1.549396818229153150e-01
7.578125000000000000e-01,-1.284904978178151580e-01
7.656250000000000000e-01,-1.512167502848459355e-01
7.734375000000000000e-01,-1.489918499873863766e-01
7.812500000000000000e-01,-1.795515950503952241e-01
7.890625000000000000e-01,-1.776481453728186444e-01
7.968750000000000000e-01,-1.914249614820262568e-01
8.046875000000000000e-01,-1.808938113554813820e-01
8.125000000000000000e-01,-1.819913425597192713e-01
8.203125000000000000e-01,-1.703512556577172210e-01
8.281250000000000000e-01,-1.605215190680567561e-01
8.359375000000000000e-01,-1.478498865517305361e-01
8.437500000000000000e-01,-1.336911382903711865e-01
8.515625000000000000e-01,-1.355314265770204418e-01
8.593750000000000000e-01,-1.318006785471148579e-01
8.671875000000000000e-01,-1.484327922369641228e-01
8.750000000000000000e-01,-1.387651209295756305e-01
8.828125000000000000e-01,-1.490741557255919891e-01
8.906250000000000000e-01,-1.269337525240959719e-01
8.984375000000000000e-01,-1.438052743759235530e-01
9.062500000000000000e-01,-1.307079940080418945e-01
9.140625000000000000e-01,-1.617686984924911198e-01
9.218750000000000000e-01,-1.444241967123510717e-01
9.296875000000000000e-01,-1.649089531986042967e-01
9.375000000000000000e-01,-1.317989348903257918e-01
9.453125000000000000e-01,-1.522244050251573833e-01
9.531250000000000000e-01,-1.270433445376028259e-01
9.609375000000000000e-01,-1.573649262212350741e-01
9.687500000000000000e-01,-1.261073523756634229e-01
9.765625000000000000e-01,-1.390301245897876958e-01
9.843750000000000000e-01,-9.356054544035795340e-02
9.921875000000000000e-01,-1.155097583608975798e-01
1.000000000000000000e+00,-1.047444655394026009e-01
1.007812500000000000e+00,-1.650746230727229424e-01
1.015625000000000000e+00,-1.690406626538132062e-01
1.023437500000000000e+00,-2.021473442342973381e-01
1.031250000000000000e+00,-1.555020762339401619e-01
1.039062500000000000e+00,-1.436183978327530697e-01
1.046875000000000000e+00,-9.221894942169499287e-02
1.054687500000000000e+00,-1.102921196730517889e-01
1.062500000000000000e+00,-1.043146026524157111e-01
1.070312500000000000e+00,-1.432970991542193429e-01
1.078125000000000000e+00,-1.282629127224692023e-01
1.085937500000000000e+00,-1.337403548757581939e-01
1.093750000000000000e+00,-9.560013097482762678e-02
1.101562500000000000e+00,-9.719911619081503251e-02
1.109375000000000000e+00,-7.907440274117689960e-02
1.117187500000000000e+00,-1.004398586461272141e-01
1.125000000000000000e+00,-9.824761105974294528e-02
1.132812500000000000e+00,-1.263011943288448735e-01
1.140625000000000000e+00,-1.369043321602812779e-01
1.148437500000000000e+00,-1.766905887935678043e-01
1.156250000000000000e+00,-1.905759628589305255e-01
1.164062500000000000e+00,-2.046222914812862725e-01
1.171875000000000000e+00,-1.723217323989919836e-01
1.179687500000000000e+00,-1.412845252309171407e-01
1.187500000000000000e+00,-1.019075770684132742e-01
1.195312500000000000e+00,-1.081432426223540300e-01
1.203125000000000000e+00,-1.281529691821073347e-01
1.210937500000000000e+00,-1.667620046679915147e-01
1.218750000000000000e+00,-1.648372297835023759e-01
1.226562500000000000e+00,-1.378772296245353024e-01
1.234375000000000000e+00,-7.860590396193982421e-02
1.242187500000000000e+00,-4.876540629405473615e-02
1.250000000000000000e+00,-4.921810228234577145e-02
1.257812500000000000e+00,-9.568250080558195203e-02
1.265625000000000000e+00,-1.268516383911222900e-01
1.273437500000000000e+00,-1.211676374505994691e-01
1.281250000000000000e+00,-3.730821001122810315e-02
1.289062500000000000e+00,9.211851565021779431e-02
1.296875000000000000e+00,2.562521983199949061e-01
1.304687500000000000e+00,4.142543644173407591e-01
1.312500000000000000e+00,5.779353484314151412e-01
1.320312500000000000e+00,7.339631392972630897e-01
1.328125000000000000e+00,8.806949425413909127e-01
1.335937500000000000e+00,9.645894516067843316e-01
1.343750000000000000e+00,9.425253670090103508e-01
1.351562500000000000e+00,7.804408211591858935e-01
1.359375000000000000e+00,5.096089680160743596e-01
1.367187500000000000e+00,2.050737483471231914e-01
1.375000000000000000e+00,-4.378861438288158409e-02
1.382812500000000000e+00,-1.766888167419939926e-01
1.390625000000000000e+00,-2.043475712830766511e-01
1.398437500000000000e+00,-1.687521340600425246e-01
1.406250000000000000e+00,-1.454689705754683149e-01
1.414062500000000000e+00,-1.507200919204177703e-01
1.421875000000000000e+00,-1.965824558477421435e-01
1.429687500000000000e+00,-2.261911376946642849e-01
1.437500000000000000e+00,-2.391676927467764890e-01
1.445312500000000000e+00,-2.028240446745006587e-01
1.453125000000000000e+00,-1.718728605827571365e-01
1.460937500000000000e+00,-1.353145577790098308e-01
1.468750000000000000e+00,-1.446875374900616906e-01
1.476562500000000000e+00,-1.511103651569023487e-01
1.484375000000000000e+00,-1.826901914983307673e-01
1.492187500000000000e+00,-1.801805378753413567e-01
1.500000000000000000e+00,-1.901071841980642163e-01
1.507812500000000000e+00,-1.689254798115922551e-01
1.515625000000000000e+00,-1.742616300387115069e-01
1.523437500000000000e+00,-1.563492457099125155e-01
1.531250000000000000e+00,-1.646619649185610823e-01
1.539062500000000000e+00,-1.441669541057568615e-01
1.546875000000000000e+00,-1.457483667678662886e-01
1.554687500000000000e+00,-1.196791226116228346e-01
1.562500000000000000e+00,-1.163827423726127852e-01
1.570312500000000000e+00,-8.682895863481049359e-02
1.578125000000000000e+00,-7.668964946816805850e-02
1.585937500000000000e+00,-4.290204404048727355e-02
1.593750000000000000e+00,-3.143726513043487020e-02
1.601562500000000000e+00,-7.082696881129623562e-03
1.609375000000000000e+00,-8.020600171504953593e-03
1.617187500000000000e+00,2.181981710277583215e-03
1.625000000000000000e+00,-2.029400924074878029e-03
1.632812500000000000e+00,1.122519512428580765e-02
1.640625000000000000e+00,1.796698305592518696e-02
1.648437500000000000e+00,3.591842721187619297e-02
1.656250000000000000e+00,4.049542678971786158e-02
1.664062500000000000e+00,4.119781139846784290e-02
1.671875000000000000e+00,2.157959730453086478e-02
1.679687500000000000e+00,-7.939050278342350483e-03
1.687500000000000000e+00,-5.143974238487264428e-02
1.695312500000000000e+00,-9.558332783210714279e-02
1.703125000000000000e+00,-1.368919269070139888e-01
1.710937500000000000e+00,-1.655971811752658118e-01
1.718750000000000000e+00,-1.820931903319812917e-01
1.726562500000000000e+00,-1.862450227832394001e-01
1.734375000000000000e+00,-1.851732332999165564e-01
1.742187500000000000e+00,-1.805169837285063306e-01
1.750000000000000000e+00,-1.785370246171708863e-01
1.757812500000000000e+00,-1.740847332847393625e-01
1.765625000000000000e+00,-1.737316603798276238e-01
1.773437500000000000e+00,-1.675761246653354464e-01
1.781250000000000000e+00,-1.680455343875793539e-01
1.789062500000000000e+00,-1.595509427901154464e-01
1.796875000000000000e+00,-1.606975207120485971e-01
1.804687500000000000e+00,-1.488148360028943851e-01
1.812500000000000000e+00,-1.525841154868337046e-01
1.820312500000000000e+00,-1.434126446021274648e-01
1.828125000000000000e+00,-1.588326130831843597e-01
1.835937500000000000e+00,-1.564950044961407605e-01
1.843750000000000000e+00,-1.766669897805193123e-01
1.851562500000000000e+00,-1.637954036860986562e-01
1.859375000000000000e+00,-1.712318804160074814e-01
1.867187500000000000e+00,-1.433487449904431721e-01
1.875000000000000000e+00,-1.510790421806472439e-01
1.882812500000000000e+00,-1.305730672049700281e-01
1.890625000000000000e+00,-1.526728879746865608e-01
1.898437500000000000e+00,-1.350842369458904457e-01
1.906250000000000000e+00,-1.517559851937865245e-01
1.914062500000000000e+00,-1.215330347806725941e-01
1.921875000000000000e+00,-1.369757734848307817e-01
1.929687500000000000e+00,-1.210908792749418594e-01
1.937500000000000000e+00,-1.648073040823199165e-01
1.945312500000000000e+00,-1.725645353473738985e-01
1.953125000000000000e+00,-2.190579439355546387e-01
1.960937500000000000e+00,-2.037917545297212307e-01
1.968750000000000000e+00,-2.112378389732002815e-01
1.976562500000000000e+00,-1.646507013104337169e-01
1.984375000000000000e+00,-1.616510701303461028e-01
1.992187500000000000e+00,-1.332651941655730310e-01
2.000000000000000000e+00,-1.578909238098890611e-01
2.007812500000000000e+00,-1.546944456379515387e-01
2.015625000000000000e+00,-1.798914360030858806e-01
2.023437500000000000e+00,-1.620470087455696817e-01
2.031250000000000000e+00,-1.593862637224382484e-01
2.039062500000000000e+00,-1.287777663430592079e-01
2.046875000000000000e+00,-1.279973802113102965e-01
2.054687500000000000e+00,-1.257988695734600926e-01
2.062500000000000000e+00,-1.541409637542019984e-01
2.070312500000000000e+00,-1.770374985978754589e-01
2.078125000000000000e+00,-1.996882576101255413e-01
2.085937500000000000e+00,-1.998154380288272858e-01
2.093750000000000000e+00,-1.832754684745022400e-01
2.101562500000000000e+00,-1.617728545846972288e-01
2.109375000000000000e+00,-1.418379420090469245e-01
2.117187500000000000e+00,-1.452894277431583392e-01
2.125000000000000000e+00,-1.487261566370736421e-01
2.132812500000000000e+00,-1.649115259360973140e-01
2.140625000000000000e+00,-1.519575976686858565e-01
2.148437500000000000e+00,-1.441257572117597696e-01
2.156250000000000000e+00,-1.134956963667993340e-01
2.164062500000000000e+00,-1.183685412530822434e-01
2.171875000000000000e+00,-1.197864681877662957e-01
2.179687500000000000e+00,-1.589646715772727315e-01
2.187500000000000000e+00,-1.683283869025256341e-01
2.195312500000000000e+00,-1.859909816310072739e-01
2.203125000000000000e+00,-1.589882125029807303e-01
2.210937500000000000e+00,-1.530681009038966645e-01
2.218750000000000000e+00,-1.306417545278684145e-01
2.226562500000000000e+00,-1.478823669634982685e-01
2.234375000000000000e+00,-1.456278533984227963e-01
2.242187500000000000e+00,-1.580983988276034313e-01
2.250000000000000000e+00,-1.336160412895672500e-01
2.257812500000000000e+00,-1.235488889792035749e-01
2.265625000000000000e+00,-1.038112615947305167e-01
2.273437500000000000e+00,-1.204970623140912411e-01
2.281250000000000000e+00,-1.350940129240138787e-01
2.289062500000000000e+00,-1.596628598357821838e-01
2.296875000000000000e+00,-1.548652546237304917e-01
2.304687500000000000e+00,-1.420314348049548370e-01
2.312500000000000000e+00,-1.188548047266554525e-01
2.320312500000000000e+00,-1.147522116001233466e-01
2.328125000000000000e+00,-1.249458300918687842e-01
2.335937500000000000e+00,-1.438341660182075044e-01
2.343750000000000000e+00,-1.533121548511117982e-01
2.351562500000000000e+00,-1.451349012013640472e-01
2.359375000000000000e+00,-1.313934891222176826e-01
2.367187500000000000e+00,-1.200834081931236447e-01
2.375000000000000000e+00,-1.271532291646196577e-01
2.382812500000000000e+00,-1.342765528628618588e-01
2.390625000000000000e+00,-1.378192858606411275e-01
2.398437500000000000e+00,-1.171787345687102799e-01
2.406250000000000000e+00,-9.459469331739908671e-02
2.414062500000000000e+00,-7.739118689074826751e-02
2.421875000000000000e+00,-9.216870696419157682e-02
2.429687500000000000e+00,-1.223452909525555854e-01
2.437500000000000000e+00,-1.561163634964935487e-01
2.445312500000000000e+00,-1.652115884143788294e-01
2.453125000000000000e+00,-1.539272560262524847e-01
2.460937500000000000e+00,-1.379473265318322817e-01
2.468750000000000000e+00,-1.391147567972654264e-01
2.476562500000000000e+00,-1.643972759490873736e-01
2.484375000000000000e+00,-1.872943105270558350e-01
2.492187500000000000e+00,-1.908096917153158378e-01
2.500000000000000000e+00,-1.514298986401555469e-01
2.507812500000000000e+00,-1.078074941734288722e-01
2.515625000000000000e+00,-7.516050726888377775e-02
2.523437500000000000e+00,-1.027118064193284913e-01
2.531250000000000000e+00,-1.486058551625127067e-01
2.539062500000000000e+00,-2.042578388277789814e-01
2.546875000000000000e+00,-1.930415382065447383e-01
2.554687500000000000e+00,-1.499505316916308062e-01
2.562500000000000000e+00,-6.838322092560651655e-02
2.570312500000000000e+00,-4.536121066858075229e-02
2.578125000000000000e+00,-5.822120628794531794e-02
2.585937500000000000e+00,-1.334511198581257441e-01
2.593750000000000000e+00,-1.596494855743618713e-01
2.601562500000000000e+00,-1.329729220608061591e-01
2.609375000000000000e+00,1.715886151106757809e-02
2.617187500000000000e+00,2.073744014913349587e-01
2.625000000000000000e+00,4.387958187514624520e-01
2.632812500000000000e+00,6.164479020978256285e-01
2.640625000000000000e+00,7.758927852919654811e-01
2.648437500000000000e+00,8.650381375782572047e-01
2.656250000000000000e+00,9.225907366593325554e-01
2.664062500000000000e+00,8.759067056845061261e-01
2.671875000000000000e+00,7.427643040216687087e-01
2.679687500000000000e+00,4.875902800247458591e-01
2.687500000000000000e+00,2.002489985084092983e-01
2.695312500000000000e+00,-7.070950138235161664e-02
2.703125000000000000e+00,-2.239581637537970682e-01
2.710937500000000000e+00,-2.671123140079800784e-01
2.718750000000000000e+00,-2.167332503691742351e-01
2.726562500000000000e+00,-1.614717337675294906e-01
2.734375000000000000e+00,-1.390943965229838597e-01
2.742187500000000000e+00,-1.701510789441730009e-01
2.750000000000000000e+00,-2.153601915053809657e-01
2.757812500000000000e+00,-2.407514127274642812e-01
2.765625000000000000e+00,-2.283441596779054450e-01
2.773437500000000000e+00,-1.917173353252978052e-01
2.781250000000000000e+00,-1.628762183516411222e-01
2.789062500000000000e+00,-1.530900179476070988e-01
2.796875000000000000e+00,-1.653406473584176917e-01
2.804687500000000000e+00,-1.721328678985569738e-01
2.812500000000000000e+00,-1.720495933491318630e-01
2.820312500000000000e+00,-1.580669868568846670e-01
2.828125000000000000e+00,-1.569709377335227474e-01
2.835937500000000000e+00,-1.665334119450868899e-01
2.843750000000000000e+00,-1.917199422671706510e-01
2.851562500000000000e+00,-2.043011794243086154e-01
2.859375000000000000e+00,-1.993498406843699777e-01
2.867187500000000000e+00,-1.707830165327888505e-01
2.875000000000000000e+00,-1.398701569039637882e-01
2.882812500000000000e+00,-1.193404017607544026e-01
2.890625000000000000e+00,-1.136663146656026468e-01
2.898437500000000000e+00,-1.137331090672826922e-01
2.906250000000000000e+00,-1.004894762720148632e-01
2.914062500000000000e+00,-7.673797796902583068e-02
2.921875000000000000e+00,-4.049856474189269390e-02
2.929687500000000000e+00,-1.963195905748809506e-02
2.937500000000000000e+00,-3.968703098755881585e-03
2.945312500000000000e+00,-7.620048571940749894e-03
2.953125000000000000e+00,4.206049848463789577e-03
2.960937500000000000e+00,1.168282510577751607e-02
2.968750000000000000e+00,3.566115355903258510e-02
2.976562500000000000e+00,3.057154529277120864e-02
2.984375000000000000e+00,1.790332990520721035e-02
2.992187500000000000e+00,-3.309665456616223134e-02
3.000000000000000000e+00,-7.243370810744197141e-02
3.007812500000000000e+00,-1.201410945514313766e-01
3.015625000000000000e+00,-1.345090149707231786e-01
3.023437500000000000e+00,-1.576194772099126229e-01
3.031250000000000000e+00,-1.637015529010923121e-01
3.039062500000000000e+00,-1.900977836235822893e-01
3.046875000000000000e+00,-1.977999917220405468e-01
3.054687500000000000e+00,-2.084606929579940759e-01
3.062500000000000000e+00,-1.917392038953567579e-01
3.070312500000000000e+00,-1.808812390023499250e-01
3.078125000000000000e+00,-1.665136984429216038e-01
3.085937500000000000e+00,-1.729553520234983210e-01
3.093750000000000000e+00,-1.816179477474823278e-01
3.101562500000000000e+00,-1.897886792095559993e-01
3.109375000000000000e+00,-1.847238042328294416e-01
3.117187500000000000e+00,-1.678748100503209828e-01
3.125000000000000000e+00,-1.566250145714459530e-01
3.132812500000000000e+00,-1.500736230656705139e-01
3.140625000000000000e+00,-1.671214931228876821e-01
3.148437500000000000e+00,-1.764270070313625760e-01
3.156250000000000000e+00,-1.954318967808626462e-01
3.164062500000000000e+00,-1.847222670520143328e-01
3.171875000000000000e+00,-1.876313615572820503e-01
3.179687500000000000e+00,-1.667483580305896829e-01
3.187500000000000000e+00,-1.765721522794457821e-01
3.195312500000000000e+00,-1.599974796398740406e-01
3.203125000000000000e+00,-1.717616614677714426e-01
3.210937500000000000e+00,-1.467838182066860397e-01
3.218750000000000000e+00,-1.574000472387289684e-01
3.226562500000000000e+00,-1.397942731861657462e-01
3.234375000000000000e+00,-1.704100937806621863e-01
3.242187500000000000e+00,-1.680978251433354054e-01
3.250000000000000000e+00,-2.016763545759177323e-01
3.257812500000000000e+00,-1.855875681597098370e-01
3.265625000000000000e+00,-2.012695053943643619e-01
3.273437500000000000e+00,-1.751686392000283976e-01
3.281250000000000000e+00,-1.929166385927038874e-01
3.289062500000000000e+00,-1.750110100640798749e-01
3.296875000000000000e+00,-1.937782350068337767e-01
3.304687500000000000e+00,-1.693411525347162661e-01
3.312500000000000000e+00,-1.764776182795938508e-01
3.320312500000000000e+00,-1.515793430543702913e-01
3.328125000000000000e+00,-1.666768798009006236e-01
3.335937500000000000e+00,-1.581797466451378420e-01
3.343750000000000000e+00,-1.782040970723726969e-01
3.351562500000000000e+00,-1.676599684573831794e-01
3.359375000000000000e+00,-1.763800857988682691e-01
3.367187500000000000e+00,-1.680477473559196244e-01
3.375000000000000000e+00,-1.860941026722578440e-01
3.382812500000000000e+00,-1.958683460370907181e-01
3.390625000000000000e+00,-2.123603621676209974e-01
3.398437500000000000e+00,-2.047487076238828363e-01
3.406250000000000000e+00,-1.857764761080155647e-01
3.414062500000000000e+00,-1.594385055820110864e-01
3.421875000000000000e+00,-1.431148069325068328e-01
3.429687500000000000e+00,-1.499274088333540089e-01
3.437500000000000000e+00,-1.627704180835002068e-01
3.445312500000000000e+00,-1.831374946416549077e-01
3.453125000000000000e+00,-1.761320259799721566e-01
3.460937500000000000e+00,-1.711375453865000285e-01
3.468750000000000000e+00,-1.466151609956410085e-01
3.476562500000000000e+00,-1.544000172521688974e-01
3.484375000000000000e+00,-1.520753409733419381e-01
3.492187500000000000e+00,-1.782335062941489690e-01
3.500000000000000000e+00,-1.664908977667305112e-01
3.507812500000000000e+00,-1.706747693165600321e-01
3.515625000000000000e+00,-1.382398506573816743e-01
3.523437500000000000e+00,-1.481406992868888606e-01
3.531250000000000000e+00,-1.385520265239239823e-01
3.539062500000000000e+00,-1.743295189800777023e-01
3.546875000000000000e+00,-1.675382463186504134e-01
3.554687500000000000e+00,-1.852827250792227765e-01
3.562500000000000000e+00,-1.516876772619825953e-01
3.570312500000000000e+00,-1.583152522436879484e-01
3.578125000000000000e+00,-1.322640928747837730e-01
3.585937500000000000e+00,-1.555135322033136536e-01
3.593750000000000000e+00,-1.347865456426331765e-01
3.601562500000000000e+00,-1.480763451604865666e-01
3.609375000000000000e+00,-1.131516466268499832e-01
3.617187500000000000e+00,-1.272111930869592455e-01
3.625000000000000000e+00,-1.131176541438574656e-01
3.632812500000000000e+00,-1.534668862908188658e-01
3.640625000000000000e+00,-1.488060047557236143e-01
3.648437500000000000e+00,-1.714954832639052074e-01
3.656250000000000000e+00,-1.373665523662890298e-01
3.664062500000000000e+00,-1.442030722340037485e-01
3.671875000000000000e+00,-1.248054007461731896e-01
3.679687500000000000e+00,-1.631387595879204844e-01
3.687500000000000000e+00,-1.636152278442208063e-01
3.695312500000000000e+00,-1.846923415738195295e-01
3.703125000000000000e+00,-1.402394219300479306e-01
3.710937500000000000e+00,-1.193197561179649840e-01
3.718750000000000000e+00,-7.291999651504903202e-02
3.726562500000000000e+00,-9.214383683750612675e-02
3.734375000000000000e+00,-1.031067195621455379e-01
3.742187500000000000e+00,-1.532447247996890083e-01
3.750000000000000000e+00,-1.541281874667539131e-01
3.757812500000000000e+00,-1.656809207847518839e-01
3.765625000000000000e+00,-1.400833253157452718e-01
3.773437500000000000e+00,-1.560743213419486242e-01
3.781250000000000000e+00,-1.613833951682077383e-01
3.789062500000000000e+00,-1.974844633818391981e-01
3.796875000000000000e+00,-1.919948730313297547e-01
3.804687500000000000e+00,-1.867202399058945084e-01
3.812500000000000000e+00,-1.461731271835065571e-01
3.820312500000000000e+00,-1.357369903167026659e-01
3.828125000000000000e+00,-1.247650658171105820e-01
3.835937500000000000e+00,-1.431019053171308231e-01
3.843750000000000000e+00,-1.337598418061784200e-01
3.851562500000000000e+00,-1.184573266115546003e-01
3.859375000000000000e+00,-7.723075104689923476e-02
3.867187500000000000e+00,-6.528191207633601834e-02
3.875000000000000000e+00,-7.687769205055201838e-02
3.882812500000000000e+00,-1.273315297401901580e-01
3.890625000000000000e+00,-1.602112014020731223e-01
3.898437500000000000e+00,-1.522997802642823695e-01
3.906250000000000000e+00,-6.649490496628411573e-02
3.914062500000000000e+00,7.195591669923405431e-02
3.921875000000000000e+00,2.448506857476677734e-01
3.929687500000000000e+00,4.137686227448635345e-01
3.937500000000000000e+00,5.753898476689306429e-01
3.945312500000000000e+00,7.163401191360048159e-01
3.953125000000000000e+00,8.264804241435096399e-01
3.960937500000000000e+00,8.639362072023861749e-01
3.968750000000000000e+00,7.948799894524298804e-01
3.976562500000000000e+00,6.036017018304127291e-01
3.984375000000000000e+00,3.326657547806480819e-01
3.992187500000000000e+00,5.541179104643946529e-02
4.000000000000000000e+00,-1.443786883970731572e-01
4.007812500000000000e+00,-2.330046854627083608e-01
4.015625000000000000e+00,-2.235929741215634814e-01
4.023437500000000000e+00,-1.787258976067452598e-01
4.031250000000000000e+00,-1.452861299380355520e-01
4.039062500000000000e+00,-1.519961083453405803e-01
4.046875000000000000e+00,-1.746234879680879926e-01
4.054687500000000000e+00,-1.968430671319131853e-01
4.062500000000000000e+00,-1.941335779435610920e-01
4.070312500000000000e+00,-1.895491162498650350e-01
4.078125000000000000e+00,-1.863270317238210072e-01
4.085937500000000000e+00,-2.067168950379879855e-01
4.093750000000000000e+00,-2.199782593828761013e-01
4.101562500000000000e+00,-2.247364554008177140e-01
4.109375000000000000e+00,-1.929407201239857761e-01
4.117187500000000000e+00,-1.594905924598284119e-01
4.125000000000000000e+00,-1.269820102092024949e-01
4.132812500000000000e+00,-1.342712216510454082e-01
4.140625000000000000e+00,-1.507519596835489584e-01
4.148437500000000000e+00,-1.767534052703267911e-01
4.156250000000000000e+00,-1.662794145785598809e-01
4.164062500000000000e+00,-1.417345958389689964e-01
4.171875000000000000e+00,-9.753148203213179990e-02
4.179687500000000000e+00,-8.084993408134465154e-02
4.187500000000000000e+00,-7.905373197022416698e-02
4.195312500000000000e+00,-1.032380748669709247e-01
4.203125000000000000e+00,-1.112778091554155330e-01
4.210937500000000000e+00,-1.052335726459632803e-01
4.218750000000000000e+00,-6.818576664195938331e-02
4.226562500000000000e+00,-2.824214384730528229e-02
4.234375000000000000e+00,1.085154809262827390e-02
4.242187500000000000e+00,3.181843382662651043e-02
4.250000000000000000e+00,4.349120152708474407e-02
4.257812500000000000e+00,4.785500974127849388e-02
4.265625000000000000e+00,4.853832607913117353e-02
4.273437500000000000e+00,4.617730528966793035e-02
4.281250000000000000e+00,3.250068442910524630e-02
4.289062500000000000e+00,1.620415161364703246e-02
4.296875000000000000e+00,-1.212112643251404311e-02
4.304687500000000000e+00,-3.544163989227021305e-02
4.312500000000000000e+00,-7.235988912342282420e-02
4.320312500000000000e+00,-1.026894675905552223e-01
4.328125000000000000e+00,-1.469495412205333029e-01
4.335937500000000000e+00,-1.703506908142161658e-01
4.343750000000000000e+00,-1.918351159526878458e-01
4.351562500000000000e+00,-1.781166637434794808e-01
4.359375000000000000e+00,-1.692703005889278911e-01
4.367187500000000000e+00,-1.468548960263011682e-01
4.375000000000000000e+00,-1.571247050940088874e-01
