Time (s),Amplitude
5.781250000000000000e-01,-1.450000000000001010e-01
5.859375000000000000e-01,-1.150000000000000466e-01
5.937500000000000000e-01,-1.350000000000000089e-01
6.015625000000000000e-01,-1.349999999999999256e-01
6.093750000000000000e-01,-1.249999999999999722e-01
6.171875000000000000e-01,-1.349999999999999534e-01
6.250000000000000000e-01,-1.350000000000000089e-01
6.328125000000000000e-01,-1.450000000000000733e-01
6.406250000000000000e-01,-1.350000000000000366e-01
6.484375000000000000e-01,-1.350000000000000089e-01
6.562500000000000000e-01,-1.449999999999999900e-01
6.640625000000000000e-01,-1.350000000000000089e-01
6.718750000000000000e-01,-1.449999999999999900e-01
6.796875000000000000e-01,-1.350000000000000089e-01
6.875000000000000000e-01,-1.249999999999999584e-01
6.953125000000000000e-01,-1.449999999999999345e-01
7.031250000000000000e-01,-1.549999999999999434e-01
7.109375000000000000e-01,-1.349999999999999534e-01
7.187500000000000000e-01,-1.549999999999999434e-01
7.265625000000000000e-01,-1.549999999999999434e-01
7.343750000000000000e-01,-1.449999999999999900e-01
7.421875000000000000e-01,-1.349999999999999534e-01
7.500000000000000000e-01,-1.449999999999999900e-01
7.578125000000000000e-01,-1.449999999999999900e-01
7.656250000000000000e-01,-1.549999999999999711e-01
7.734375000000000000e-01,-1.250000000000000555e-01
7.812500000000000000e-01,-1.449999999999999900e-01
7.890625000000000000e-01,-1.250000000000001388e-01
7.968750000000000000e-01,-1.350000000000000089e-01
8.046875000000000000e-01,-1.350000000000001199e-01
8.125000000000000000e-01,-1.350000000000000089e-01
8.203125000000000000e-01,-1.350000000000000089e-01
8.281250000000000000e-01,-1.449999999999999900e-01
8.359375000000000000e-01,-1.349999999999999534e-01
8.437500000000000000e-01,-1.350000000000000366e-01
8.515625000000000000e-01,-1.249999999999999584e-01
8.593750000000000000e-01,-1.250000000000000555e-01
8.671875000000000000e-01,-1.449999999999999345e-01
8.750000000000000000e-01,-1.249999999999999584e-01
8.828125000000000000e-01,-1.250000000000000000e-01
8.906250000000000000e-01,-1.449999999999999067e-01
8.984375000000000000e-01,-1.349999999999999811e-01
9.062500000000000000e-01,-1.249999999999998196e-01
9.140625000000000000e-01,-1.250000000000000555e-01
9.218750000000000000e-01,-1.149999999999999079e-01
9.296875000000000000e-01,-1.249999999999998196e-01
9.375000000000000000e-01,-1.349999999999999534e-01
9.453125000000000000e-01,-1.149999999999999079e-01
9.531250000000000000e-01,-1.349999999999999256e-01
9.609375000000000000e-01,-1.149999999999999772e-01
9.687500000000000000e-01,-1.150000000000000605e-01
9.765625000000000000e-01,-1.349999999999999811e-01
9.843750000000000000e-01,-1.149999999999998940e-01
9.921875000000000000e-01,-1.349999999999999534e-01
1.000000000000000000e+00,-1.049999999999999406e-01
1.007812500000000000e+00,-1.049999999999999406e-01
1.015625000000000000e+00,-1.250000000000000000e-01
1.023437500000000000e+00,-1.249999999999999306e-01
1.031250000000000000e+00,-1.149999999999998940e-01
1.039062500000000000e+00,-1.149999999999999772e-01
1.046875000000000000e+00,-1.149999999999999356e-01
1.054687500000000000e+00,-1.250000000000000555e-01
1.062500000000000000e+00,-1.050000000000000239e-01
1.070312500000000000e+00,-1.050000000000000933e-01
1.078125000000000000e+00,-1.250000000000000000e-01
1.085937500000000000e+00,-1.250000000000000000e-01
1.093750000000000000e+00,-7.500000000000013600e-02
1.101562500000000000e+00,-8.500000000000004774e-02
1.109375000000000000e+00,-9.500000000000004274e-02
1.117187500000000000e+00,-1.049999999999998712e-01
1.125000000000000000e+00,-9.499999999999995948e-02
1.132812500000000000e+00,-9.499999999999991784e-02
1.140625000000000000e+00,-1.049999999999999961e-01
1.148437500000000000e+00,-9.500000000000004274e-02
1.156250000000000000e+00,-9.500000000000011213e-02
1.164062500000000000e+00,-9.500000000000008438e-02
1.171875000000000000e+00,-8.500000000000006162e-02
1.179687500000000000e+00,-1.050000000000001349e-01
1.187500000000000000e+00,-1.050000000000000377e-01
1.195312500000000000e+00,-1.050000000000000933e-01
1.203125000000000000e+00,-1.149999999999999495e-01
1.210937500000000000e+00,-1.049999999999999545e-01
1.218750000000000000e+00,-1.049999999999998851e-01
1.226562500000000000e+00,-1.049999999999999822e-01
1.234375000000000000e+00,-8.499999999999985345e-02
1.242187500000000000e+00,-1.350000000000000089e-01
1.250000000000000000e+00,-4.499999999999996364e-02
1.257812500000000000e+00,1.749999999999998224e-01
1.265625000000000000e+00,7.049999999999998490e-01
1.273437500000000000e+00,1.314999999999999725e+00
1.281250000000000000e+00,1.414999999999999591e+00
1.289062500000000000e+00,9.749999999999998668e-01
1.296875000000000000e+00,3.349999999999999090e-01
1.304687500000000000e+00,-3.049999999999998268e-01
1.312500000000000000e+00,-5.450000000000000400e-01
1.320312500000000000e+00,-5.150000000000000133e-01
1.328125000000000000e+00,-5.550000000000000488e-01
1.335937500000000000e+00,-5.749999999999998446e-01
1.343750000000000000e+00,-4.949999999999999956e-01
1.351562500000000000e+00,-3.549999999999999267e-01
1.359375000000000000e+00,-1.750000000000001832e-01
1.367187500000000000e+00,-1.550000000000001654e-01
1.375000000000000000e+00,-1.549999999999998601e-01
1.382812500000000000e+00,-1.549999999999998601e-01
1.390625000000000000e+00,-1.649999999999999245e-01
1.398437500000000000e+00,-1.149999999999998246e-01
1.406250000000000000e+00,-1.449999999999998790e-01
1.414062500000000000e+00,-1.449999999999998512e-01
1.421875000000000000e+00,-1.149999999999999772e-01
1.429687500000000000e+00,-1.249999999999998751e-01
1.437500000000000000e+00,-1.149999999999999772e-01
1.445312500000000000e+00,-1.050000000000000239e-01
1.453125000000000000e+00,-1.150000000000000466e-01
1.460937500000000000e+00,-1.150000000000000050e-01
1.468750000000000000e+00,-9.500000000000001499e-02
1.476562500000000000e+00,-9.499999999999991784e-02
1.484375000000000000e+00,-7.499999999999987232e-02
1.492187500000000000e+00,-8.500000000000004774e-02
1.500000000000000000e+00,-6.499999999999997446e-02
1.507812500000000000e+00,-6.499999999999989120e-02
1.515625000000000000e+00,-6.500000000000007161e-02
1.523437500000000000e+00,-6.500000000000004385e-02
1.531250000000000000e+00,-4.500000000000001915e-02
1.539062500000000000e+00,-3.499999999999991313e-02
1.546875000000000000e+00,-3.500000000000006578e-02
1.554687500000000000e+00,-1.500000000000003240e-02
1.562500000000000000e+00,1.500000000000004455e-02
1.570312500000000000e+00,2.500000000000007772e-02
1.578125000000000000e+00,4.499999999999995670e-02
1.585937500000000000e+00,8.499999999999990896e-02
1.593750000000000000e+00,9.500000000000004274e-02
1.601562500000000000e+00,1.749999999999999889e-01
1.609375000000000000e+00,2.049999999999999600e-01
1.617187500000000000e+00,2.150000000000000522e-01
1.625000000000000000e+00,2.449999999999999123e-01
1.632812500000000000e+00,2.750000000000000222e-01
1.640625000000000000e+00,2.649999999999999578e-01
1.648437500000000000e+00,2.549999999999999489e-01
1.656250000000000000e+00,2.449999999999999956e-01
1.664062500000000000e+00,1.849999999999999423e-01
1.671875000000000000e+00,1.350000000000000089e-01
1.679687500000000000e+00,5.500000000000001416e-02
1.687500000000000000e+00,1.499999999999997863e-02
1.695312500000000000e+00,-5.500000000000007661e-02
1.703125000000000000e+00,-9.500000000000009825e-02
1.710937500000000000e+00,-1.250000000000001665e-01
1.718750000000000000e+00,-1.350000000000000089e-01
1.726562500000000000e+00,-1.650000000000000910e-01
1.734375000000000000e+00,-1.649999999999999523e-01
1.742187500000000000e+00,-1.650000000000000633e-01
1.750000000000000000e+00,-1.749999999999999889e-01
1.757812500000000000e+00,-1.650000000000000355e-01
1.765625000000000000e+00,-1.849999999999999145e-01
1.773437500000000000e+00,-1.849999999999999423e-01
1.781250000000000000e+00,-1.749999999999999889e-01
1.789062500000000000e+00,-1.650000000000000078e-01
1.796875000000000000e+00,-1.549999999999999989e-01
1.804687500000000000e+00,-1.549999999999999434e-01
1.812500000000000000e+00,-1.650000000000000633e-01
1.820312500000000000e+00,-1.349999999999999534e-01
1.828125000000000000e+00,-1.550000000000000544e-01
1.835937500000000000e+00,-1.249999999999999584e-01
1.843750000000000000e+00,-1.249999999999998751e-01
1.851562500000000000e+00,-1.149999999999999495e-01
1.859375000000000000e+00,-1.150000000000001160e-01
1.867187500000000000e+00,-1.350000000000000644e-01
1.875000000000000000e+00,-1.049999999999999128e-01
1.882812500000000000e+00,-1.149999999999999356e-01
1.890625000000000000e+00,-1.249999999999998751e-01
1.898437500000000000e+00,-1.249999999999999167e-01
1.906250000000000000e+00,-1.049999999999999961e-01
1.914062500000000000e+00,-1.149999999999999079e-01
1.921875000000000000e+00,-1.049999999999998296e-01
1.929687500000000000e+00,-1.249999999999998196e-01
1.937500000000000000e+00,-1.049999999999999128e-01
1.945312500000000000e+00,-1.049999999999999545e-01
1.953125000000000000e+00,-1.250000000000000000e-01
1.960937500000000000e+00,-1.249999999999999306e-01
1.968750000000000000e+00,-1.049999999999999961e-01
1.976562500000000000e+00,-1.149999999999999495e-01
1.984375000000000000e+00,-1.150000000000000050e-01
1.992187500000000000e+00,-1.249999999999999722e-01
2.000000000000000000e+00,-1.150000000000000466e-01
2.007812500000000000e+00,-1.150000000000000189e-01
2.015625000000000000e+00,-1.249999999999999584e-01
2.023437500000000000e+00,-1.149999999999999495e-01
2.031250000000000000e+00,-1.149999999999999495e-01
2.039062500000000000e+00,-1.249999999999999306e-01
2.046875000000000000e+00,-1.149999999999999495e-01
2.054687500000000000e+00,-1.250000000000000555e-01
2.062500000000000000e+00,-9.499999999999977907e-02
2.070312500000000000e+00,-1.149999999999999495e-01
2.078125000000000000e+00,-1.149999999999999356e-01
2.085937500000000000e+00,-1.049999999999999128e-01
2.093750000000000000e+00,-1.349999999999999256e-01
2.101562500000000000e+00,-1.149999999999998662e-01
2.109375000000000000e+00,-1.049999999999998851e-01
2.117187500000000000e+00,-1.050000000000001349e-01
2.125000000000000000e+00,-1.149999999999998246e-01
2.132812500000000000e+00,-1.150000000000000050e-01
2.140625000000000000e+00,-1.149999999999998246e-01
2.148437500000000000e+00,-1.049999999999999545e-01
2.156250000000000000e+00,-1.050000000000000377e-01
2.164062500000000000e+00,-1.350000000000000366e-01
2.171875000000000000e+00,-8.500000000000008937e-02
2.179687500000000000e+00,-8.500000000000008937e-02
2.187500000000000000e+00,-8.500000000000004774e-02
2.195312500000000000e+00,-1.050000000000001349e-01
2.203125000000000000e+00,-1.050000000000000377e-01
2.210937500000000000e+00,-9.500000000000001499e-02
2.218750000000000000e+00,-8.499999999999999223e-02
2.226562500000000000e+00,-1.049999999999999961e-01
2.234375000000000000e+00,-9.499999999999993172e-02
2.242187500000000000e+00,-9.499999999999993172e-02
2.250000000000000000e+00,-9.499999999999998723e-02
2.257812500000000000e+00,-8.500000000000000611e-02
2.265625000000000000e+00,-1.049999999999999961e-01
2.273437500000000000e+00,-8.499999999999995060e-02
2.281250000000000000e+00,-8.499999999999996447e-02
2.289062500000000000e+00,-9.500000000000001499e-02
2.296875000000000000e+00,-7.499999999999999722e-02
2.304687500000000000e+00,-8.500000000000004774e-02
2.312500000000000000e+00,-8.500000000000004774e-02
2.320312500000000000e+00,-8.499999999999992284e-02
2.328125000000000000e+00,-8.499999999999988121e-02
2.335937500000000000e+00,-8.500000000000010325e-02
2.343750000000000000e+00,-7.500000000000002498e-02
2.351562500000000000e+00,-8.500000000000000611e-02
2.359375000000000000e+00,-7.499999999999991396e-02
2.367187500000000000e+00,-7.499999999999991396e-02
2.375000000000000000e+00,-6.499999999999991895e-02
2.382812500000000000e+00,-6.500000000000008549e-02
2.390625000000000000e+00,-7.499999999999991396e-02
2.398437500000000000e+00,-7.500000000000003886e-02
2.406250000000000000e+00,-2.500000000000008812e-02
2.414062500000000000e+00,-2.500000000000000139e-02
2.421875000000000000e+00,-6.500000000000004385e-02
2.429687500000000000e+00,-5.500000000000000028e-02
2.437500000000000000e+00,-6.500000000000007161e-02
2.445312500000000000e+00,-5.500000000000004191e-02
2.453125000000000000e+00,-7.500000000000005274e-02
2.460937500000000000e+00,-5.500000000000005579e-02
2.468750000000000000e+00,-4.500000000000001221e-02
2.476562500000000000e+00,-6.499999999999996059e-02
2.484375000000000000e+00,-5.500000000000004191e-02
2.492187500000000000e+00,-5.500000000000007661e-02
2.500000000000000000e+00,-6.499999999999998834e-02
2.507812500000000000e+00,-8.500000000000003386e-02
2.515625000000000000e+00,-1.049999999999999961e-01
2.523437500000000000e+00,-7.499999999999995559e-02
2.531250000000000000e+00,-4.499999999999988731e-02
2.539062500000000000e+00,-4.500000000000003303e-02
2.546875000000000000e+00,-4.499999999999999140e-02
2.554687500000000000e+00,-4.500000000000000527e-02
2.562500000000000000e+00,-7.499999999999984457e-02
2.570312500000000000e+00,6.500000000000001610e-02
2.578125000000000000e+00,3.549999999999999822e-01
2.585937500000000000e+00,9.849999999999998757e-01
2.593750000000000000e+00,1.354999999999999538e+00
2.601562500000000000e+00,1.304999999999999716e+00
2.609375000000000000e+00,7.849999999999998090e-01
2.617187500000000000e+00,1.450000000000001010e-01
2.625000000000000000e+00,-4.949999999999999956e-01
2.632812500000000000e+00,-4.550000000000001821e-01
2.640625000000000000e+00,-4.349999999999999978e-01
2.648437500000000000e+00,-4.450000000000000067e-01
2.656250000000000000e+00,-4.650000000000000244e-01
2.664062500000000000e+00,-3.950000000000000178e-01
2.671875000000000000e+00,-2.649999999999999578e-01
2.679687500000000000e+00,-1.149999999999999772e-01
2.687500000000000000e+00,-9.500000000000012601e-02
2.695312500000000000e+00,-1.050000000000000933e-01
2.703125000000000000e+00,-1.150000000000000466e-01
2.710937500000000000e+00,-9.500000000000000111e-02
2.718750000000000000e+00,-8.499999999999993672e-02
2.726562500000000000e+00,-7.499999999999983069e-02
2.734375000000000000e+00,-9.499999999999991784e-02
2.742187500000000000e+00,-7.500000000000003886e-02
2.750000000000000000e+00,-7.499999999999987232e-02
2.757812500000000000e+00,-7.499999999999999722e-02
2.765625000000000000e+00,-7.499999999999995559e-02
2.773437500000000000e+00,-6.499999999999997446e-02
2.781250000000000000e+00,-5.499999999999993783e-02
2.789062500000000000e+00,-5.499999999999991007e-02
2.796875000000000000e+00,-5.499999999999986844e-02
2.804687500000000000e+00,-4.500000000000001915e-02
2.812500000000000000e+00,-5.500000000000005579e-02
2.820312500000000000e+00,-2.500000000000002220e-02
2.828125000000000000e+00,-3.499999999999996864e-02
2.835937500000000000e+00,-1.499999999999982424e-02
2.843750000000000000e+00,-1.499999999999995608e-02
2.851562500000000000e+00,-4.999999999999967144e-03
2.859375000000000000e+00,1.499999999999994567e-02
2.867187500000000000e+00,3.499999999999997558e-02
2.875000000000000000e+00,3.499999999999998945e-02
2.882812500000000000e+00,6.499999999999991895e-02
2.890625000000000000e+00,8.499999999999985345e-02
2.898437500000000000e+00,1.149999999999999495e-01
2.906250000000000000e+00,1.549999999999999434e-01
2.914062500000000000e+00,1.849999999999999978e-01
2.921875000000000000e+00,2.250000000000000056e-01
2.929687500000000000e+00,2.550000000000001155e-01
2.937500000000000000e+00,2.749999999999999112e-01
2.945312500000000000e+00,3.049999999999999378e-01
2.953125000000000000e+00,3.049999999999999378e-01
2.960937500000000000e+00,3.249999999999999556e-01
2.968750000000000000e+00,2.949999999999999845e-01
2.976562500000000000e+00,2.750000000000000222e-01
2.984375000000000000e+00,2.250000000000000056e-01
2.992187500000000000e+00,1.749999999999999889e-01
3.000000000000000000e+00,7.499999999999999722e-02
3.007812500000000000e+00,3.499999999999994782e-02
3.015625000000000000e+00,-2.500000000000002220e-02
3.023437500000000000e+00,-5.500000000000000028e-02
3.031250000000000000e+00,-7.499999999999998335e-02
3.039062500000000000e+00,-1.150000000000000189e-01
3.046875000000000000e+00,-1.350000000000000366e-01
3.054687500000000000e+00,-1.350000000000000366e-01
3.062500000000000000e+00,-1.349999999999999811e-01
3.070312500000000000e+00,-1.449999999999999345e-01
3.078125000000000000e+00,-1.549999999999999434e-01
3.085937500000000000e+00,-1.549999999999999989e-01
3.093750000000000000e+00,-1.349999999999999811e-01
3.101562500000000000e+00,-1.450000000000000455e-01
3.109375000000000000e+00,-1.350000000000001199e-01
3.117187500000000000e+00,-1.350000000000000366e-01
3.125000000000000000e+00,-1.450000000000001010e-01
3.132812500000000000e+00,-1.150000000000000050e-01
3.140625000000000000e+00,-1.349999999999999534e-01
3.148437500000000000e+00,-1.149999999999997968e-01
3.156250000000000000e+00,-9.499999999999989009e-02
3.164062500000000000e+00,-9.499999999999984845e-02
3.171875000000000000e+00,-8.499999999999993672e-02
3.179687500000000000e+00,-8.499999999999993672e-02
3.187500000000000000e+00,-7.499999999999995559e-02
3.195312500000000000e+00,-8.500000000000000611e-02
3.203125000000000000e+00,-8.500000000000003386e-02
3.210937500000000000e+00,-7.500000000000002498e-02
3.218750000000000000e+00,-7.499999999999996947e-02
3.226562500000000000e+00,-6.499999999999986344e-02
3.234375000000000000e+00,-9.499999999999997335e-02
3.242187500000000000e+00,-6.499999999999998834e-02
3.250000000000000000e+00,-7.500000000000003886e-02
3.257812500000000000e+00,-6.500000000000004385e-02
3.265625000000000000e+00,-8.499999999999989508e-02
3.273437500000000000e+00,-8.499999999999989508e-02
3.281250000000000000e+00,-8.500000000000003386e-02
3.289062500000000000e+00,-7.499999999999992784e-02
3.296875000000000000e+00,-8.499999999999995060e-02
3.304687500000000000e+00,-9.500000000000000111e-02
3.312500000000000000e+00,-9.499999999999997335e-02
3.320312500000000000e+00,-1.050000000000000655e-01
3.328125000000000000e+00,-8.500000000000000611e-02
3.335937500000000000e+00,-9.499999999999994560e-02
3.343750000000000000e+00,-8.499999999999990896e-02
3.351562500000000000e+00,-9.499999999999993172e-02
3.359375000000000000e+00,-1.049999999999999128e-01
3.367187500000000000e+00,-8.500000000000004774e-02
3.375000000000000000e+00,-8.500000000000010325e-02
3.382812500000000000e+00,-7.500000000000008049e-02
3.390625000000000000e+00,-1.049999999999999545e-01
3.398437500000000000e+00,-1.049999999999999961e-01
3.406250000000000000e+00,-9.499999999999993172e-02
3.414062500000000000e+00,-8.500000000000000611e-02
3.421875000000000000e+00,-9.500000000000000111e-02
3.429687500000000000e+00,-9.500000000000000111e-02
3.437500000000000000e+00,-1.049999999999999128e-01
3.445312500000000000e+00,-8.500000000000000611e-02
3.453125000000000000e+00,-9.499999999999991784e-02
3.460937500000000000e+00,-9.499999999999997335e-02
3.468750000000000000e+00,-1.049999999999999545e-01
3.476562500000000000e+00,-8.500000000000010325e-02
3.484375000000000000e+00,-8.500000000000008937e-02
3.492187500000000000e+00,-8.499999999999988121e-02
3.500000000000000000e+00,-1.049999999999999961e-01
3.507812500000000000e+00,-8.500000000000004774e-02
3.515625000000000000e+00,-9.499999999999997335e-02
3.523437500000000000e+00,-1.149999999999999356e-01
3.531250000000000000e+00,-7.499999999999998335e-02
3.539062500000000000e+00,-8.499999999999999223e-02
3.546875000000000000e+00,-9.499999999999998723e-02
3.554687500000000000e+00,-7.499999999999987232e-02
3.562500000000000000e+00,-7.499999999999996947e-02
3.570312500000000000e+00,-7.499999999999985845e-02
3.578125000000000000e+00,-9.499999999999982070e-02
3.585937500000000000e+00,-8.499999999999993672e-02
3.593750000000000000e+00,-8.499999999999999223e-02
3.601562500000000000e+00,-9.499999999999991784e-02
3.609375000000000000e+00,-8.500000000000003386e-02
3.617187500000000000e+00,-8.500000000000011713e-02
3.625000000000000000e+00,-9.500000000000022315e-02
3.632812500000000000e+00,-8.500000000000011713e-02
3.640625000000000000e+00,-8.500000000000006162e-02
3.648437500000000000e+00,-8.500000000000015876e-02
3.656250000000000000e+00,-6.500000000000011324e-02
3.664062500000000000e+00,-8.500000000000003386e-02
3.671875000000000000e+00,-7.499999999999998335e-02
3.679687500000000000e+00,-8.500000000000013101e-02
3.687500000000000000e+00,-6.499999999999993283e-02
3.695312500000000000e+00,-7.499999999999998335e-02
3.703125000000000000e+00,-7.499999999999996947e-02
3.710937500000000000e+00,-5.499999999999994477e-02
3.718750000000000000e+00,-6.500000000000001610e-02
3.726562500000000000e+00,-8.500000000000001998e-02
3.734375000000000000e+00,-3.500000000000010741e-02
3.742187500000000000e+00,-7.500000000000001110e-02
3.750000000000000000e+00,-8.500000000000008937e-02
3.757812500000000000e+00,-8.500000000000001998e-02
3.765625000000000000e+00,-6.500000000000004385e-02
3.773437500000000000e+00,-5.500000000000007661e-02
3.781250000000000000e+00,-7.500000000000006661e-02
3.789062500000000000e+00,-7.500000000000002498e-02
3.796875000000000000e+00,-5.499999999999997946e-02
3.804687500000000000e+00,-7.500000000000003886e-02
3.812500000000000000e+00,-9.500000000000001499e-02
3.820312500000000000e+00,-8.500000000000004774e-02
3.828125000000000000e+00,-9.500000000000001499e-02
3.835937500000000000e+00,-8.499999999999997835e-02
3.843750000000000000e+00,-7.500000000000003886e-02
3.851562500000000000e+00,-1.049999999999999961e-01
3.859375000000000000e+00,-4.499999999999991507e-02
3.867187500000000000e+00,-7.499999999999998335e-02
3.875000000000000000e+00,3.500000000000007966e-02
3.882812500000000000e+00,3.349999999999999090e-01
3.890625000000000000e+00,9.699999999999996403e-01
3.898437500000000000e+00,1.424999999999999822e+00
3.906250000000000000e+00,1.324999999999999956e+00
3.914062500000000000e+00,6.850000000000000533e-01
3.921875000000000000e+00,4.499999999999992201e-02
3.929687500000000000e+00,-5.749999999999999556e-01
3.937500000000000000e+00,-4.949999999999999956e-01
3.945312500000000000e+00,-4.849999999999999867e-01
3.953125000000000000e+00,-5.150000000000000133e-01
3.960937500000000000e+00,-5.149999999999999023e-01
3.968750000000000000e+00,-4.050000000000000266e-01
3.976562500000000000e+00,-2.449999999999999123e-01
3.984375000000000000e+00,-1.349999999999999534e-01
3.992187500000000000e+00,-1.249999999999999584e-01
4.000000000000000000e+00,-1.449999999999999623e-01
4.007812500000000000e+00,-1.449999999999999900e-01
4.015625000000000000e+00,-1.349999999999999811e-01
4.023437500000000000e+00,-1.249999999999999722e-01
4.031250000000000000e+00,-1.150000000000000189e-01
4.039062500000000000e+00,-1.250000000000000555e-01
4.046875000000000000e+00,-1.150000000000001299e-01
4.054687500000000000e+00,-1.150000000000000050e-01
4.062500000000000000e+00,-1.049999999999999961e-01
4.070312500000000000e+00,-8.499999999999999223e-02
4.078125000000000000e+00,-1.049999999999999822e-01
4.085937500000000000e+00,-9.499999999999997335e-02
4.093750000000000000e+00,-8.500000000000004774e-02
4.101562500000000000e+00,-8.499999999999995060e-02
4.109375000000000000e+00,-8.499999999999996447e-02
4.117187500000000000e+00,-8.500000000000003386e-02
4.125000000000000000e+00,-7.499999999999988620e-02
4.132812500000000000e+00,-5.499999999999993783e-02
4.140625000000000000e+00,-7.499999999999998335e-02
4.148437500000000000e+00,-5.499999999999998640e-02
4.156250000000000000e+00,-2.499999999999997710e-02
4.164062500000000000e+00,-2.499999999999983485e-02
4.171875000000000000e+00,-5.000000000000010512e-03
4.179687500000000000e+00,1.500000000000005496e-02
4.187500000000000000e+00,6.499999999999996059e-02
4.195312500000000000e+00,7.500000000000008049e-02
4.203125000000000000e+00,1.049999999999999128e-01
4.210937500000000000e+00,1.249999999999999167e-01
4.218750000000000000e+00,1.750000000000001554e-01
4.226562500000000000e+00,2.049999999999999878e-01
4.234375000000000000e+00,2.449999999999999956e-01
4.242187500000000000e+00,2.550000000000000600e-01
4.250000000000000000e+00,2.750000000000000222e-01
4.257812500000000000e+00,2.849999999999999756e-01
4.265625000000000000e+00,2.849999999999999756e-01
4.273437500000000000e+00,2.750000000000000222e-01
4.281250000000000000e+00,2.249999999999999223e-01
4.289062500000000000e+00,1.649999999999999523e-01
4.296875000000000000e+00,9.500000000000009825e-02
4.304687500000000000e+00,2.499999999999997710e-02
4.312500000000000000e+00,-2.499999999999996322e-02
4.320312500000000000e+00,-5.500000000000000028e-02
4.328125000000000000e+00,-1.049999999999999545e-01
4.335937500000000000e+00,-1.449999999999999623e-01
4.343750000000000000e+00,-1.549999999999999156e-01
4.351562500000000000e+00,-1.650000000000001188e-01
4.359375000000000000e+00,-1.650000000000000078e-01
4.367187500000000000e+00,-1.850000000000000533e-01
4.375000000000000000e+00,-1.850000000000000533e-01
4.382812500000000000e+00,-1.749999999999999889e-01
